rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough,Sate,zip1
1034,2849860,5688,2,2,1260,7,7,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
8457,57263590,2000,1,1,482,8,4,86,0,0,0,0,0,0,0,0,Corona,Central Queens,Queens,NY,11368 
4540,63465796,1800,1.5,1,1000,2,2,85,0,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
2334,73478502,3295,2,2,1368,3,3,7,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
5844,71772648,2350,1,1,600,5,6,12,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
2450,42326275,6350,1,2,1352,1,2,126,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
6690,60982217,2800,0,1,351,1,2,29,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
583,30632243,5740,1,1,761,5,15,6,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4717,37876758,3500,2,2,1031,3,6,13,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
6754,30171847,3450,1,1,888,2,6,8,0,0,1,1,1,1,0,1,Long Island City,Northwest Queens,Queens,NY,11101
11262,69936806,12500,3,3,2500,5,6,96,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6266,66899840,2695,0,1,625,9,7,8,1,1,1,0,0,1,0,0,Midtown West,All Midtown,Manhattan,NY,10019
7236,38230508,2895,0,1,506,2,18,41,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
4725,94969261,16500,2,2,1895,9,4,1,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
4937,35809557,5000,1,1,764,2,20,38,1,0,1,1,0,1,0,0,Midtown West,All Midtown,Manhattan,NY,10019
574,46213486,6600,2,2,1100,2,12,92,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7665,11899058,3490,2,2,800,6,4,106,0,0,0,1,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
10770,17652445,4800,2,2,1000,3,8,96,0,0,0,1,1,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
3136,53659992,4050,1,1,805,11,20,15,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
750,85066873,5850,1,1,752,3,33,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
7782,28419117,2300,1,1,650,3,3,76,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8302,61724414,2295,1.5,1,600,4,2,86,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
10395,64837942,4700,3,2,1300,4,3,85,1,1,0,1,1,0,0,1,Williamsburg,North Brooklyn,Brooklyn,NY,11206
2660,64705992,3275,0,1,480,4,9,86,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
4674,24990628,4095,1,1,713,4,9,19,1,0,0,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
2915,15094736,1875,0,1,460,7,1,116,0,0,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn,NY,11231
3611,38212064,2900,2,1,756,3,2,9,0,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
9558,48753921,3600,3,1,1000,2,4,86,1,0,0,0,0,0,0,0,Prospect Heights,Prospect Park,Brooklyn,NY,11238
3595,89569735,2995,2,1,800,3,2,106,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
5881,16552082,5900,2,2,1076,5,11,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
10368,7258377,3920,1,1,718,4,4,16,1,1,1,1,1,1,0,1,Chelsea,All Downtown,Manhattan,NY,10199
76,69339033,4795,1,1,707,7,10,16,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
8862,35126216,3800,1,1,600,2,14,9,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
3978,20136117,12500,3,3,1833,5,14,2,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
17,38277712,5000,1,1,805,4,4,9,0,1,1,1,1,1,0,1,Flatiron,All Downtown,Manhattan,NY,10010
4630,85066873,4365,0,1,619,3,37,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
10804,99463751,3950,1,1,899,1,3,112,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
1997,86088937,2450,1,1,800,5,3,85,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
5030,20667322,4000,1,1,740,2,17,14,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
3200,2849860,3905,1,1,809,7,26,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
461,53525256,4000,1,1,700,3,4,62,0,0,1,1,1,0,0,0,West Village,All Downtown,Manhattan,NY,10014
874,11602431,2750,0,1,475,1,5,25,0,0,0,0,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
8915,36596774,3200,2,1,1000,3,3,96,0,0,0,0,0,0,0,0,Park Slope,Prospect Park,Brooklyn,NY,11215
9903,27285599,3631,1,1,707,3,1,71,1,0,0,0,0,0,0,0,Stuyvesant Town/PCV,All Downtown,Manhattan,NY,10009
9566,91000293,2095,0,1,410,8,2,106,0,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
7532,10701196,7995,2,2,852,3,6,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
8562,6219388,2995,0,1,579,4,2,55,0,1,0,1,1,0,1,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
137,43216137,18450,2,2,830,2,7,29,1,1,1,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
9307,58867322,1450,1,1,700,8,3,92,0,0,0,0,0,0,0,0,Richmond Hill,South Queens,Queens,NY,11418
1471,83863916,3300,1,1,974,3,7,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
919,49239817,4250,1,1,800,13,46,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
1656,53067637,8900,3,2,2000,8,3,102,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
4111,31656128,4995,1,1,972,7,10,6,0,0,1,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
10528,32101919,4200,0,1,530,1,17,90,0,0,0,0,1,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
210,89055400,4300,1,1,700,5,9,37,0,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2972,66503950,2195,0,1,550,3,4,85,1,0,0,0,0,0,0,0,Boerum Hill,Northwest Brooklyn,Brooklyn,NY,11243
3516,7860298,1975,1,1,700,43,20,42,0,0,0,0,0,0,0,0,Kew Gardens,Northeast Queens,Queens,NY,11415
1543,48187816,14000,2,2,2000,4,55,33,0,0,0,1,1,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
4182,36298196,2900,1,1,662,1,4,9,0,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
1432,66591315,8250,2,2,1406,4,3,11,0,0,0,1,1,1,0,1,Soho,All Downtown,Manhattan,NY,10012
2069,12742969,3950,1,1,750,2,2,106,0,0,1,1,1,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
10349,96878637,5995,1,2,1815,4,1,96,0,0,0,1,1,0,0,1,Financial District,All Downtown,Manhattan,NY,10004
7807,63775229,2400,3,1,1100,3,4,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
9154,22319464,4785,1,1,823,5,17,44,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6221,80017880,4800,2,2,1150,12,35,27,1,1,0,1,1,1,1,1,Midtown East,All Midtown,Manhattan,NY,10017
3610,67594835,3595,1,1,620,11,9,31,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
6352,37204663,4500,2,2,1041,10,6,27,0,0,0,0,1,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
3560,9787710,5415,1,1,767,2,29,8,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
2524,66591315,5500,1,1,1145,4,2,11,0,0,0,1,1,0,0,1,Soho,All Downtown,Manhattan,NY,10012
6158,55770795,3700,2,1,850,4,4,53,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
7122,35812240,1700,1,1,400,8,3,5,0,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan,NY,10029
7036,29791287,2000,2,1,850,8,5,80,0,0,0,0,0,0,0,0,Bay Ridge,South Brooklyn,Brooklyn,NY,11209
5981,62399251,2799,0,1,750,3,3,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
1704,98687974,9300,3,3,1800,3,12,100,0,0,0,0,0,0,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4626,85066873,4990,1,1,643,3,32,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
7027,95930137,7795,3,2,1266,1,5,43,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
4317,27009119,6000,2,2,900,1,26,31,0,0,1,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
8711,87526483,2450,0,1,450,2,10,93,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
2710,97835089,7000,4,3,2200,6,16,57,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6236,28269241,3100,1,1,820,1,10,96,1,1,1,1,1,1,0,1,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
6035,17437963,3250,0,1,570,2,3,86,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
3332,17183665,5495,1,1,860,2,19,30,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
3768,11594680,2995,3,2,1360,4,2,71,0,0,0,0,0,0,0,0,Briarwood,Northeast Queens,Queens,NY,11435
7906,77143827,1650,1,1,620,1,1,90,0,0,0,0,0,0,0,0,Prospect Park South,Prospect Park,Brooklyn,NY,11218
3828,50843608,4050,1,1,834,2,6,58,0,1,1,0,1,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
10031,71977815,3900,1,1,720,4,8,7,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
8229,3032139,3195,1,1,574,2,11,99,1,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
7471,76149482,3000,1,1,496,2,4,28,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
780,82658811,3090,1,1,675,1,16,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
7915,10574372,4120,2,2,917,7,4,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
7439,6584016,2900,3,1,1200,10,2,96,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
9496,15098019,3700,1,1,642,10,32,29,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6312,35809557,7950,2,2,1280,2,45,38,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
5133,95553706,2000,1,1,750,9,5,15,0,0,1,0,0,1,0,0,Kew Gardens,Northeast Queens,Queens,NY,11415
7680,59779744,2995,1,1,610,2,19,29,0,0,0,0,1,1,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
6727,88341214,2600,0,1,437,12,3,8,0,0,1,0,0,1,1,0,Midtown West,All Midtown,Manhattan,NY,10019
9384,42310948,4079,2,2,1154,10,14,6,1,1,1,0,1,1,1,1,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
247,91000293,2095,0,1,410,8,2,106,0,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
9660,70647804,5668,2,2,1022,4,21,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
8317,98049753,1495,0,1,550,2,1,91,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
118,65922524,7995,3,2,1518,3,4,31,1,0,0,0,1,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
2147,95557456,3190,1,1,650,6,1,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
2896,45761959,2300,1,1,400,12,2,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
10586,9491303,1984,1,1,761,6,55,89,1,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
479,19335948,4950,2,2,917,3,9,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10885,73060494,3400,1,1,1000,9,7,3,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
1465,91389611,3100,1,1,475,3,2,116,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan,NY,10014
3253,13753727,3000,1,1,630,6,20,0,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
802,82658811,2745,0,1,476,1,37,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
6838,73060494,2535,1,1,570,9,5,3,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
5799,31292094,6400,3,2,1300,11,4,17,1,1,1,1,1,1,0,1,Chelsea,All Downtown,Manhattan,NY,10199
8705,37192392,3950,1,1,800,2,10,8,0,1,1,0,0,1,0,0,Financial District,All Downtown,Manhattan,NY,10004
3291,10701196,4400,1,1,500,3,2,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
2466,41878042,6450,2,2,1025,6,3,2,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
5009,45862967,3100,1,1,757,4,18,19,0,1,0,1,0,0,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10181,36677865,7700,2,2,1175,2,36,6,0,0,0,1,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
10047,23106060,1695,1,1,700,7,3,53,0,0,0,0,0,0,0,0,Kensington,South Brooklyn,Brooklyn,NY,11218
8548,36330471,18250,4,4,2700,2,4,85,0,1,0,0,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
78,33299325,13500,3,3,1868,43,32,8,0,0,0,0,0,0,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8656,35809557,5780,3,2,1300,2,12,38,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
1732,43473685,6800,2,2,1280,3,35,11,0,0,1,1,1,1,1,1,Midtown South,All Midtown,Manhattan,NY,10018
1583,50536835,3300,2,1,750,12,3,96,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3664,95716839,5500,2,1,1000,3,5,101,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
4534,35484419,1750,2,1,500,4,1,100,1,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan,NY,10940
10653,12151286,2850,1,1,800,7,3,12,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
10587,9491303,2123,1,1,720,6,58,89,1,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
3314,66781900,8500,2,2,1478,9,54,15,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
2272,27580462,2650,0,1,482,6,30,28,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
4594,65922524,3700,1,1,763,3,6,31,0,0,0,1,1,1,0,1,Battery Park City,All Downtown,Manhattan,NY,10280
6371,89313068,6000,1,1,923,1,34,51,0,0,1,1,0,0,0,0,Greenwich Village,All Downtown,Manhattan,NY,12834
3901,2849860,5145,2,2,1038,7,17,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
146,32844845,2600,1,1,525,2,5,115,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
1189,47908911,2250,1,0,700,9,1,85,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
9816,73060494,2945,1,1,940,9,1,3,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
8023,21875469,1600,0,1,550,7,3,106,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
2584,70647804,3058,0,1,533,4,19,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
5653,81409333,4475,0,1,583,8,12,10,0,0,0,1,1,0,1,1,Chelsea,All Downtown,Manhattan,NY,10199
1827,24236066,4950,1,1,927,3,32,29,1,1,1,1,1,1,0,0,Financial District,All Downtown,Manhattan,NY,10004
10940,70647804,3932,1,1,678,4,9,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
10312,89178144,1900,1,1,678,5,4,64,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
1511,49664770,3000,1,1,730,2,7,53,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
6623,43392734,2450,2,2,1200,10,2,76,0,0,0,0,0,0,0,0,Kew Gardens,Northeast Queens,Queens,NY,11415
1767,64039063,5150,3,1,910,9,31,86,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6093,50873503,3450,1,1,750,2,7,96,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
6174,57220412,2250,2,1,750,7,4,102,1,0,0,0,0,1,0,0,Hamilton Heights,All Upper Manhattan,Manhattan,NY,10031
3366,37204663,4260,2,1,958,10,30,27,1,0,1,0,0,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
5068,91440509,4375,1,1,668,2,23,16,1,0,1,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
8860,29202488,4995,2,2,1400,2,6,96,1,0,1,1,0,0,0,1,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
1306,13723263,10995,3,3,1800,7,30,9,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2468,80017880,2900,1,1,600,12,16,27,0,0,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
1102,31656128,4200,1,1,690,7,6,6,0,0,1,1,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
4281,6383223,1700,1,1,575,12,3,16,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
3194,82658811,2600,0,1,469,1,39,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
10238,60384091,5300,2,2,1211,9,6,0,1,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
3751,61805400,7500,3,2,1425,3,6,54,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3289,70647804,3665,1,1,674,4,8,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
54,81656949,3800,3,2,1100,5,6,96,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
11053,83863916,3786,2,1,958,3,6,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
8870,96767093,5300,2,1,1020,6,3,88,0,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn,NY,11201
5046,84510060,2900,3,1,1500,1,2,85,0,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
5637,42310948,2975,1,1,701,10,4,6,1,0,0,1,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
10552,98314227,2995,1,1,800,4,1,66,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
2361,74148646,3935,1,1,752,6,4,14,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7844,80477525,1500,1,1,600,6,3,85,0,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
3369,72335059,1995,1,1,600,14,1,68,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
5077,37089995,2495,0.5,1,500,6,4,96,0,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan,NY,10017
7834,48645350,4000,1.5,1,828,5,26,6,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9365,75433258,1800,1,1,700,1,3,87,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
1128,18358129,3400,1,1,636,4,5,31,1,1,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4672,36199025,5535,2,2,971,8,25,16,1,1,0,1,1,1,1,1,Midtown East,All Midtown,Manhattan,NY,10017
2593,61952566,3600,1,1,643,3,13,8,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
4496,69253610,5440,2,2,1120,3,14,30,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
6774,91099201,1950,0,1,400,6,7,75,0,1,1,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
1019,4542822,4100,1,1,600,6,24,6,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
532,23888125,2200,0,1,275,1,3,116,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
3307,24236066,7000,2.5,2,1367,3,20,29,1,0,0,1,1,1,1,1,Financial District,All Downtown,Manhattan,NY,10004
410,90947716,2200,0,1,400,5,3,96,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9119,82249600,6300,2,2,1217,0,6,116,0,0,1,1,1,1,0,1,Brooklyn Heights,Northwest Brooklyn,Brooklyn,NY,11201
10327,47570654,4695,2,2,1033,4,2,108,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
4966,46802136,5300,1,1,855,1,11,8,0,1,0,0,1,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
4184,41878042,7900,2,2,1025,6,5,2,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
4892,46016462,2400,0,1,450,7,2,15,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
28,79713930,2350,1,1,550,2,2,88,0,0,0,0,0,0,0,0,Park Slope,Prospect Park,Brooklyn,NY,11215
866,59486465,3600,1,1,648,4,4,2,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
4975,67572187,1600,0,1,490,3,1,66,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
3240,87834519,1950,2,1,900,3,5,91,0,0,0,0,0,0,0,0,Inwood,All Upper Manhattan,Manhattan,NY,10034
10276,5009066,7500,2,2,1600,2,3,116,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
10374,88520811,5145,2,2,1106,1,21,17,1,0,0,0,1,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn,NY,11201
8545,1449174,1835,1,1,600,4,10,86,1,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens,NY,11104
4125,43286650,5150,1,1,719,4,6,9,0,0,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
4000,63857454,4730,2,2,829,3,21,15,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
8349,62656544,1460,0,1,305,5,3,57,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
3343,16022521,5300,1,2,1141,6,5,113,0,0,0,1,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
3034,78942569,9995,3,3,1947,1,8,90,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
5208,98220656,1625,1,1,815,4,7,52,0,0,0,0,0,0,0,0,Jamaica Estates,South Queens,Queens,NY,11439
8905,39267290,3950,1,1,679,1,6,29,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
4832,58853795,2685,1,1,550,3,10,53,0,0,0,0,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
7751,77788983,2695,1,1,700,2,5,106,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
2685,53487787,3500,1,1,625,4,19,42,0,0,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
9348,94449449,4000,2,1,1024,2,16,51,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
3607,77996495,14000,2,2,2556,1,2,132,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
9474,40915304,9950,1,1,1238,2,2,3,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan,NY,10014
9608,91220032,3675,1,1,900,2,4,55,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
5006,11602431,7250,2,2,1150,1,3,25,0,0,0,1,1,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
876,67734427,3425,0,1,465,2,8,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
10531,88747370,2125,0.5,1,500,9,6,86,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
7360,26659899,2900,0,1,582,1,4,10,0,0,1,1,1,0,0,1,DUMBO,Northwest Brooklyn,Brooklyn,NY,11201
11182,76008588,4200,1,1,800,2,5,106,0,0,1,1,1,1,0,1,Flatiron,All Downtown,Manhattan,NY,10010
684,26715520,2999,1,1,600,2,16,65,1,0,0,0,0,1,0,0,Midtown,All Midtown,Manhattan,NY,10020
3089,38398754,5100,1,1,720,3,11,115,0,0,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
9782,53717970,1400,1,0,650,7,11,92,0,0,0,0,0,0,0,0,Brownsville,East Brooklyn,Brooklyn,NY,11212
2324,99809658,5256,2,2,979,3,30,13,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
9831,61671467,2900,3,2,1335,5,4,9,0,0,0,1,1,1,0,0,Gravesend,South Brooklyn,Brooklyn,NY,11223
11320,70847172,3450,1,1,800,6,9,9,1,0,1,1,1,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
5536,70647804,3688,0,1,766,4,17,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
7586,43243355,1995,1,1,1000,2,5,83,0,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn,NY,11235
5689,49630190,2595,1,1,650,4,4,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
